shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source
O1310,B2,S28,2023-04-04 00:00:00,2023-04-12,0.0,,0.0,resilience
O1311,B48,S13,2023-12-13 00:00:00,2023-12-22,0.0,,0.0,resilience
O1312,B35,S4,2023-12-19 00:00:00,2023-12-20,0.0,,0.0,resilience
O1313,B31,S22,2023-09-24 00:00:00,2023-09-27,0.0,,0.0,resilience
O1314,B42,S26,2023-12-21 00:00:00,2023-12-27,2.0,Shortage,1.0,resilience
O1315,B4,S3,2023-04-20 00:00:00,2023-05-01,5.0,Customs,1.0,resilience
O1316,B15,S24,2023-03-18 00:00:00,2023-03-29,3.0,Strike,1.0,resilience
O1317,B46,S24,2023-02-10 00:00:00,2023-02-16,0.0,,0.0,resilience
O1318,B45,S24,2023-06-09 00:00:00,2023-06-11,0.0,,0.0,resilience
O1319,B28,S6,2023-03-16 00:00:00,2023-03-26,2.0,Shortage,1.0,resilience
O1320,B46,S4,2023-11-09 00:00:00,2023-11-12,0.0,,0.0,resilience
O1321,B20,S7,2023-09-02 00:00:00,2023-09-08,0.0,,0.0,resilience
O1322,B6,S4,2023-10-28 00:00:00,2023-11-03,0.0,,0.0,resilience
O1323,B42,S21,2023-02-09 00:00:00,2023-02-13,1.0,Shortage,1.0,resilience
O1324,B12,S16,2023-03-27 00:00:00,2023-04-06,1.0,Shortage,1.0,resilience
O1325,B17,S7,2023-09-23 00:00:00,2023-09-27,0.0,,0.0,resilience
O1326,B25,S24,2023-11-10 00:00:00,2023-11-20,7.0,Weather,1.0,resilience
O1327,B26,S19,2023-06-24 00:00:00,2023-06-28,3.0,Shortage,1.0,resilience
O1328,B11,S8,2023-06-25 00:00:00,2023-07-02,5.0,Weather,1.0,resilience
O1329,B3,S15,2023-12-31 00:00:00,2024-01-07,1.0,Weather,1.0,resilience
O1330,B4,S30,2023-02-18 00:00:00,2023-02-24,0.0,,0.0,resilience
O1331,B1,S16,2023-05-22 00:00:00,2023-05-26,3.0,Customs,1.0,resilience
O1332,B40,S16,2023-04-30 00:00:00,2023-05-12,3.0,Strike,1.0,resilience
O1333,B41,S28,2023-10-08 00:00:00,2023-10-11,0.0,,0.0,resilience
O1334,B12,S16,2023-08-03 00:00:00,2023-08-08,3.0,Strike,1.0,resilience
O1335,B29,S18,2023-08-10 00:00:00,2023-08-18,0.0,,0.0,resilience
O1336,B3,S13,2023-01-29 00:00:00,2023-02-06,1.0,Shortage,1.0,resilience
O1337,B23,S5,2023-01-11 00:00:00,2023-01-13,0.0,,0.0,resilience
O1338,B8,S9,2023-10-01 00:00:00,2023-10-05,1.0,Strike,1.0,resilience
O1339,B50,S26,2023-01-14 00:00:00,2023-01-15,0.0,,0.0,resilience
O1340,B5,S24,2023-05-03 00:00:00,2023-05-11,0.0,,0.0,resilience
O1341,B22,S6,2023-05-09 00:00:00,2023-05-18,3.0,Customs,1.0,resilience
O1342,B7,S11,2023-06-22 00:00:00,2023-06-26,3.0,Customs,1.0,resilience
O1343,B33,S21,2023-03-14 00:00:00,2023-03-17,2.0,Strike,1.0,resilience
O1344,B38,S27,2023-06-03 00:00:00,2023-06-07,2.0,Customs,1.0,resilience
O1345,B49,S5,2023-07-31 00:00:00,2023-08-06,1.0,Strike,1.0,resilience
O1346,B25,S25,2023-02-22 00:00:00,2023-02-27,1.0,Strike,1.0,resilience
O1347,B45,S17,2023-06-06 00:00:00,2023-06-13,0.0,,0.0,resilience
O1348,B32,S25,2023-12-14 00:00:00,2023-12-21,1.0,Shortage,1.0,resilience
O1349,B8,S1,2023-10-21 00:00:00,2023-10-27,0.0,,0.0,resilience
O1350,B43,S23,2023-03-11 00:00:00,2023-03-25,7.0,Weather,1.0,resilience
O1351,B9,S6,2023-02-21 00:00:00,2023-02-26,0.0,,0.0,resilience
O1352,B24,S25,2023-06-05 00:00:00,2023-06-10,0.0,,0.0,resilience
O1353,B48,S19,2023-01-20 00:00:00,2023-01-21,0.0,,0.0,resilience
O1354,B19,S30,2023-04-13 00:00:00,2023-04-18,2.0,Shortage,1.0,resilience
O1355,B5,S21,2023-03-03 00:00:00,2023-03-19,10.0,Strike,1.0,resilience
O1356,B4,S26,2023-06-19 00:00:00,2023-06-22,0.0,,0.0,resilience
O1357,B15,S30,2023-07-23 00:00:00,2023-08-02,3.0,Customs,1.0,resilience
O1358,B8,S24,2023-12-12 00:00:00,2023-12-13,0.0,,0.0,resilience
O1359,B44,S26,2023-05-27 00:00:00,2023-06-06,2.0,Shortage,1.0,resilience
O1360,B27,S22,2023-06-17 00:00:00,2023-06-28,5.0,Weather,1.0,resilience
O1361,B22,S26,2023-09-03 00:00:00,2023-09-11,1.0,Weather,1.0,resilience
O1362,B34,S3,2023-03-11 00:00:00,2023-03-15,0.0,,0.0,resilience
O1363,B47,S28,2023-06-27 00:00:00,2023-07-04,3.0,Strike,1.0,resilience
O1364,B21,S4,2023-02-20 00:00:00,2023-02-27,0.0,,0.0,resilience
O1365,B32,S10,2023-04-22 00:00:00,2023-04-26,0.0,,0.0,resilience
O1366,B30,S29,2023-08-18 00:00:00,2023-08-31,7.0,Shortage,1.0,resilience
O1367,B49,S27,2023-06-14 00:00:00,2023-06-21,0.0,,0.0,resilience
O1368,B24,S1,2023-05-03 00:00:00,2023-05-09,0.0,,0.0,resilience
O1369,B1,S7,2023-05-30 00:00:00,2023-06-03,0.0,,0.0,resilience
O1370,B4,S23,2023-06-02 00:00:00,2023-06-04,0.0,,0.0,resilience
O1371,B23,S17,2023-10-23 00:00:00,2023-10-24,0.0,,0.0,resilience
O1372,B14,S13,2023-05-26 00:00:00,2023-06-04,5.0,Weather,1.0,resilience
O1373,B43,S26,2023-06-13 00:00:00,2023-06-14,0.0,,0.0,resilience
O1374,B9,S24,2023-01-14 00:00:00,2023-01-21,5.0,Customs,1.0,resilience
O1375,B34,S21,2023-05-19 00:00:00,2023-05-29,3.0,Customs,1.0,resilience
O1376,B16,S27,2023-03-22 00:00:00,2023-03-28,0.0,,0.0,resilience
O1377,B36,S3,2023-03-21 00:00:00,2023-03-22,0.0,,0.0,resilience
O1378,B48,S10,2023-09-14 00:00:00,2023-09-27,5.0,Strike,1.0,resilience
O1379,B29,S1,2023-09-18 00:00:00,2023-09-26,0.0,,0.0,resilience
O1380,B50,S7,2023-11-20 00:00:00,2023-11-25,0.0,,0.0,resilience
O1381,B47,S30,2023-10-21 00:00:00,2023-11-02,3.0,Strike,1.0,resilience
O1382,B35,S17,2023-09-22 00:00:00,2023-10-07,10.0,Strike,1.0,resilience
O1383,B37,S30,2023-03-27 00:00:00,2023-03-30,1.0,Customs,1.0,resilience
O1384,B16,S17,2023-05-28 00:00:00,2023-06-11,5.0,Shortage,1.0,resilience
O1385,B34,S8,2023-11-22 00:00:00,2023-11-24,0.0,,0.0,resilience
O1386,B34,S14,2023-02-15 00:00:00,2023-02-16,0.0,,0.0,resilience
O1387,B17,S6,2023-05-08 00:00:00,2023-05-11,1.0,Weather,1.0,resilience
O1388,B41,S16,2023-06-20 00:00:00,2023-06-22,0.0,,0.0,resilience
O1389,B42,S1,2023-09-02 00:00:00,2023-09-05,0.0,,0.0,resilience
O1390,B42,S17,2023-10-10 00:00:00,2023-10-15,0.0,,0.0,resilience
O1391,B24,S2,2023-07-08 00:00:00,2023-07-16,0.0,,0.0,resilience
O1392,B20,S19,2023-10-30 00:00:00,2023-11-09,5.0,Strike,1.0,resilience
O1393,B22,S3,2023-01-20 00:00:00,2023-01-29,1.0,Shortage,1.0,resilience
O1394,B29,S16,2023-03-13 00:00:00,2023-04-01,10.0,Shortage,1.0,resilience
O1395,B12,S24,2023-08-09 00:00:00,2023-08-12,0.0,,0.0,resilience
O1396,B49,S27,2023-04-15 00:00:00,2023-04-21,0.0,,0.0,resilience
O1397,B43,S11,2023-02-12 00:00:00,2023-02-14,0.0,,0.0,resilience
O1398,B45,S21,2023-10-17 00:00:00,2023-10-21,0.0,,0.0,resilience
O1399,B5,S18,2023-06-18 00:00:00,2023-06-22,0.0,,0.0,resilience
O1400,B16,S16,2023-04-22 00:00:00,2023-05-01,1.0,Strike,1.0,resilience
O1401,B48,S16,2023-02-09 00:00:00,2023-02-14,3.0,Weather,1.0,resilience
O1402,B41,S27,2023-08-22 00:00:00,2023-08-27,0.0,,0.0,resilience
O1403,B21,S5,2023-08-19 00:00:00,2023-08-27,0.0,,0.0,resilience
O1404,B21,S18,2023-12-20 00:00:00,2024-01-05,7.0,Weather,1.0,resilience
O1405,B23,S22,2023-06-14 00:00:00,2023-06-26,3.0,Weather,1.0,resilience
O1406,B19,S3,2023-03-18 00:00:00,2023-03-27,1.0,Weather,1.0,resilience
O1407,B43,S26,2023-05-18 00:00:00,2023-05-26,3.0,Customs,1.0,resilience
O1408,B14,S28,2023-12-22 00:00:00,2023-12-30,0.0,,0.0,resilience
O1409,B12,S8,2023-03-12 00:00:00,2023-03-21,5.0,Shortage,1.0,resilience
O1410,B10,S13,2023-07-19 00:00:00,2023-08-03,10.0,Shortage,1.0,resilience
O1411,B28,S25,2023-09-28 00:00:00,2023-10-01,0.0,,0.0,resilience
O1412,B29,S17,2023-02-20 00:00:00,2023-02-22,1.0,Strike,1.0,resilience
O1413,B47,S11,2023-11-13 00:00:00,2023-11-21,3.0,Strike,1.0,resilience
O1414,B17,S21,2023-05-12 00:00:00,2023-05-21,0.0,,0.0,resilience
O1415,B28,S21,2023-01-09 00:00:00,2023-01-11,0.0,,0.0,resilience
O1416,B26,S16,2023-01-30 00:00:00,2023-02-06,1.0,Weather,1.0,resilience
O1417,B12,S1,2023-06-10 00:00:00,2023-06-17,0.0,,0.0,resilience
O1418,B37,S9,2023-06-02 00:00:00,2023-06-16,5.0,Weather,1.0,resilience
O1419,B45,S1,2023-09-24 00:00:00,2023-10-07,7.0,Shortage,1.0,resilience
O1420,B7,S10,2023-08-19 00:00:00,2023-08-21,0.0,,0.0,resilience
O1421,B18,S16,2023-07-22 00:00:00,2023-07-28,2.0,Customs,1.0,resilience
O1422,B30,S28,2023-02-23 00:00:00,2023-02-26,1.0,Weather,1.0,resilience
O1423,B46,S17,2023-03-10 00:00:00,2023-03-16,0.0,,0.0,resilience
O1424,B26,S25,2023-10-31 00:00:00,2023-11-12,3.0,Shortage,1.0,resilience
O1425,B33,S29,2023-02-28 00:00:00,2023-03-06,1.0,Weather,1.0,resilience
O1426,B29,S30,2023-09-17 00:00:00,2023-09-26,0.0,,0.0,resilience
O1427,B23,S13,2023-12-09 00:00:00,2023-12-19,3.0,Customs,1.0,resilience
O1428,B25,S25,2023-11-26 00:00:00,2023-12-08,10.0,Weather,1.0,resilience
O1429,B10,S18,2023-05-14 00:00:00,2023-05-21,1.0,Weather,1.0,resilience
O1430,B27,S24,2023-08-07 00:00:00,2023-08-19,5.0,Strike,1.0,resilience
O1431,B12,S20,2023-06-22 00:00:00,2023-06-28,0.0,,0.0,resilience
O1432,B17,S18,2023-09-18 00:00:00,2023-09-25,0.0,,0.0,resilience
O1433,B25,S14,2023-04-13 00:00:00,2023-04-21,3.0,Customs,1.0,resilience
O1434,B40,S9,2023-07-31 00:00:00,2023-08-10,3.0,Weather,1.0,resilience
O1435,B14,S11,2023-10-22 00:00:00,2023-10-30,0.0,,0.0,resilience
O1436,B17,S23,2023-12-21 00:00:00,2023-12-29,7.0,Weather,1.0,resilience
O1437,B9,S10,2023-10-15 00:00:00,2023-10-30,10.0,Shortage,1.0,resilience
O1438,B1,S24,2023-04-30 00:00:00,2023-05-16,10.0,Shortage,1.0,resilience
O1439,B47,S25,2023-09-25 00:00:00,2023-10-04,2.0,Weather,1.0,resilience
O1440,B6,S27,2023-05-31 00:00:00,2023-06-04,0.0,,0.0,resilience
O1441,B33,S4,2023-10-31 00:00:00,2023-11-15,10.0,Shortage,1.0,resilience
O1442,B27,S2,2023-02-07 00:00:00,2023-02-16,1.0,Strike,1.0,resilience
O1443,B25,S2,2023-12-03 00:00:00,2023-12-16,5.0,Shortage,1.0,resilience
O1444,B25,S11,2023-10-18 00:00:00,2023-10-20,0.0,,0.0,resilience
O1445,B40,S2,2023-11-01 00:00:00,2023-11-11,2.0,Customs,1.0,resilience
O1446,B50,S16,2023-11-09 00:00:00,2023-11-12,0.0,,0.0,resilience
O1447,B29,S3,2023-07-29 00:00:00,2023-08-14,10.0,Shortage,1.0,resilience
O1448,B39,S26,2023-04-20 00:00:00,2023-04-24,0.0,,0.0,resilience
O1449,B29,S7,2023-06-08 00:00:00,2023-06-16,5.0,Strike,1.0,resilience
O1450,B7,S23,2023-05-03 00:00:00,2023-05-11,0.0,,0.0,resilience
O1451,B14,S28,2023-02-28 00:00:00,2023-03-03,0.0,,0.0,resilience
O1452,B10,S19,2023-01-13 00:00:00,2023-01-15,0.0,,0.0,resilience
O1453,B47,S21,2023-05-29 00:00:00,2023-05-30,0.0,,0.0,resilience
O1454,B47,S19,2023-05-20 00:00:00,2023-05-22,1.0,Weather,1.0,resilience
O1455,B44,S25,2023-01-06 00:00:00,2023-01-17,10.0,Strike,1.0,resilience
O1456,B27,S22,2023-05-26 00:00:00,2023-06-03,0.0,,0.0,resilience
O1457,B41,S5,2023-01-31 00:00:00,2023-02-05,1.0,Strike,1.0,resilience
O1458,B20,S14,2023-08-27 00:00:00,2023-09-09,10.0,Weather,1.0,resilience
O1459,B8,S29,2023-10-08 00:00:00,2023-10-19,2.0,Weather,1.0,resilience
O1460,B30,S1,2023-12-17 00:00:00,2023-12-19,0.0,,0.0,resilience
O1461,B33,S9,2023-04-29 00:00:00,2023-05-08,2.0,Strike,1.0,resilience
O1462,B40,S26,2023-04-16 00:00:00,2023-04-19,1.0,Shortage,1.0,resilience
O1463,B32,S14,2023-04-29 00:00:00,2023-05-15,10.0,Weather,1.0,resilience
O1464,B40,S11,2023-01-09 00:00:00,2023-01-17,0.0,,0.0,resilience
O1465,B38,S2,2023-12-29 00:00:00,2024-01-04,0.0,,0.0,resilience
O1466,B36,S24,2023-09-08 00:00:00,2023-09-22,10.0,Shortage,1.0,resilience
O1467,B29,S10,2024-01-01 00:00:00,2024-01-09,1.0,Customs,1.0,resilience
O1468,B28,S4,2023-11-20 00:00:00,2023-11-28,3.0,Strike,1.0,resilience
O1469,B9,S9,2023-05-03 00:00:00,2023-05-09,0.0,,0.0,resilience
O1470,B6,S4,2023-10-17 00:00:00,2023-10-21,0.0,,0.0,resilience
O1471,B34,S13,2023-05-30 00:00:00,2023-06-08,1.0,Customs,1.0,resilience
O1472,B50,S16,2023-03-27 00:00:00,2023-03-30,1.0,Customs,1.0,resilience
O1473,B32,S2,2023-08-21 00:00:00,2023-08-25,1.0,Strike,1.0,resilience
O1474,B28,S16,2023-10-17 00:00:00,2023-10-23,0.0,,0.0,resilience
O1475,B24,S23,2023-06-11 00:00:00,2023-06-19,1.0,Strike,1.0,resilience
O1476,B26,S28,2023-10-01 00:00:00,2023-10-07,0.0,,0.0,resilience
O1477,B18,S28,2023-02-08 00:00:00,2023-02-13,0.0,,0.0,resilience
O1478,B16,S7,2023-08-15 00:00:00,2023-08-16,0.0,,0.0,resilience
O1479,B45,S12,2023-05-25 00:00:00,2023-06-03,0.0,,0.0,resilience
O1480,B28,S28,2023-10-21 00:00:00,2023-10-27,0.0,,0.0,resilience
O1481,B47,S1,2023-06-01 00:00:00,2023-06-08,3.0,Weather,1.0,resilience
O1482,B40,S1,2023-04-27 00:00:00,2023-04-30,2.0,Weather,1.0,resilience
O1483,B6,S21,2023-08-29 00:00:00,2023-08-31,1.0,Weather,1.0,resilience
O1484,B48,S1,2023-03-10 00:00:00,2023-03-17,1.0,Shortage,1.0,resilience
O1485,B22,S5,2023-12-29 00:00:00,2024-01-12,5.0,Strike,1.0,resilience
O1486,B7,S17,2023-12-11 00:00:00,2023-12-13,0.0,,0.0,resilience
O1487,B37,S4,2023-09-17 00:00:00,2023-09-26,0.0,,0.0,resilience
O1488,B18,S2,2023-09-09 00:00:00,2023-09-17,7.0,Customs,1.0,resilience
O1489,B48,S30,2023-12-01 00:00:00,2023-12-03,0.0,,0.0,resilience
O1490,B15,S25,2023-11-21 00:00:00,2023-11-29,0.0,,0.0,resilience
O1491,B47,S6,2023-07-02 00:00:00,2023-07-10,0.0,,0.0,resilience
O1492,B22,S6,2023-07-12 00:00:00,2023-07-14,0.0,,0.0,resilience
O1493,B21,S3,2023-06-06 00:00:00,2023-06-16,5.0,Shortage,1.0,resilience
O1494,B26,S25,2023-07-17 00:00:00,2023-07-19,0.0,,0.0,resilience
O1495,B28,S7,2023-11-11 00:00:00,2023-11-13,1.0,Strike,1.0,resilience
O1496,B16,S23,2023-09-23 00:00:00,2023-10-12,10.0,Strike,1.0,resilience
O1497,B25,S23,2023-05-25 00:00:00,2023-05-27,0.0,,0.0,resilience
O1498,B30,S26,2023-12-12 00:00:00,2023-12-19,0.0,,0.0,resilience
O1499,B45,S18,2023-11-14 00:00:00,2023-11-16,1.0,Shortage,1.0,resilience
O1500,B17,S22,2023-04-15 00:00:00,2023-04-22,0.0,,0.0,resilience
O1501,B7,S22,2023-09-05 00:00:00,2023-09-07,0.0,,0.0,resilience
O1502,B37,S28,2023-01-14 00:00:00,2023-01-26,5.0,Shortage,1.0,resilience
O1503,B2,S7,2023-08-30 00:00:00,2023-09-07,0.0,,0.0,resilience
O1504,B47,S24,2023-02-20 00:00:00,2023-02-28,0.0,,0.0,resilience
O1505,B46,S2,2023-02-13 00:00:00,2023-02-21,2.0,Weather,1.0,resilience
O1506,B6,S26,2023-06-18 00:00:00,2023-06-22,2.0,Customs,1.0,resilience
O1507,B14,S4,2023-03-26 00:00:00,2023-03-30,1.0,Weather,1.0,resilience
O1508,B46,S1,2023-10-20 00:00:00,2023-10-28,2.0,Weather,1.0,resilience
O1509,B33,S26,2023-06-08 00:00:00,2023-06-14,1.0,Customs,1.0,resilience
O1510,B16,S2,2023-08-06 00:00:00,2023-08-16,2.0,Weather,1.0,resilience
O1511,B17,S18,2023-06-09 00:00:00,2023-06-12,0.0,,0.0,resilience
O1512,B38,S15,2023-05-18 00:00:00,2023-05-28,3.0,Shortage,1.0,resilience
O1513,B46,S10,2023-03-09 00:00:00,2023-03-10,0.0,,0.0,resilience
O1514,B45,S15,2023-12-05 00:00:00,2023-12-12,2.0,Shortage,1.0,resilience
O1515,B27,S20,2023-01-11 00:00:00,2023-01-14,2.0,Strike,1.0,resilience
O1516,B32,S16,2023-01-16 00:00:00,2023-01-21,1.0,Shortage,1.0,resilience
O1517,B50,S25,2023-03-17 00:00:00,2023-03-22,0.0,,0.0,resilience
O1518,B4,S11,2023-06-13 00:00:00,2023-06-20,2.0,Customs,1.0,resilience
O1519,B24,S19,2023-03-08 00:00:00,2023-03-17,1.0,Weather,1.0,resilience
O1520,B8,S24,2023-12-16 00:00:00,2023-12-18,0.0,,0.0,resilience
O1521,B47,S10,2023-05-14 00:00:00,2023-05-25,2.0,Weather,1.0,resilience
O1522,B43,S27,2023-07-26 00:00:00,2023-07-29,0.0,,0.0,resilience
O1523,B43,S7,2023-10-05 00:00:00,2023-10-14,0.0,,0.0,resilience
O1524,B24,S15,2023-09-16 00:00:00,2023-09-22,0.0,,0.0,resilience
O1525,B39,S21,2023-09-27 00:00:00,2023-10-04,0.0,,0.0,resilience
O1526,B36,S18,2023-01-28 00:00:00,2023-01-30,1.0,Strike,1.0,resilience
O1527,B43,S5,2023-10-10 00:00:00,2023-10-26,7.0,Shortage,1.0,resilience
O1528,B3,S12,2023-09-12 00:00:00,2023-09-21,3.0,Customs,1.0,resilience
O1529,B8,S12,2023-11-10 00:00:00,2023-11-28,10.0,Weather,1.0,resilience
O1530,B49,S14,2023-10-18 00:00:00,2023-10-22,0.0,,0.0,resilience
O1531,B12,S7,2023-06-15 00:00:00,2023-06-19,2.0,Strike,1.0,resilience
O1532,B6,S29,2023-04-06 00:00:00,2023-04-16,1.0,Shortage,1.0,resilience
O1533,B28,S6,2023-09-30 00:00:00,2023-10-05,3.0,Weather,1.0,resilience
O1534,B47,S12,2023-11-18 00:00:00,2023-11-20,0.0,,0.0,resilience
O1535,B32,S12,2023-04-24 00:00:00,2023-05-02,0.0,,0.0,resilience
O1536,B3,S28,2023-12-03 00:00:00,2023-12-13,2.0,Customs,1.0,resilience
O1537,B41,S29,2023-11-07 00:00:00,2023-11-10,1.0,Weather,1.0,resilience
O1538,B31,S23,2023-08-27 00:00:00,2023-09-05,0.0,,0.0,resilience
O1539,B13,S24,2023-01-26 00:00:00,2023-02-01,0.0,,0.0,resilience
O1540,B26,S29,2023-05-22 00:00:00,2023-05-30,7.0,Customs,1.0,resilience
O1541,B34,S20,2023-05-01 00:00:00,2023-05-09,2.0,Weather,1.0,resilience
O1542,B16,S25,2023-01-28 00:00:00,2023-02-07,5.0,Shortage,1.0,resilience
O1543,B36,S25,2023-03-23 00:00:00,2023-03-24,0.0,,0.0,resilience
O1544,B28,S2,2023-03-13 00:00:00,2023-03-16,0.0,,0.0,resilience
O1545,B10,S7,2023-06-23 00:00:00,2023-06-26,1.0,Customs,1.0,resilience
O1546,B20,S2,2023-01-14 00:00:00,2023-01-18,0.0,,0.0,resilience
O1547,B13,S24,2023-10-19 00:00:00,2023-10-28,0.0,,0.0,resilience
O1548,B25,S4,2023-05-10 00:00:00,2023-05-18,1.0,Shortage,1.0,resilience
O1549,B4,S11,2023-04-07 00:00:00,2023-04-21,10.0,Strike,1.0,resilience
O1550,B2,S4,2023-04-03 00:00:00,2023-04-12,7.0,Strike,1.0,resilience
O1551,B48,S1,2023-05-24 00:00:00,2023-06-04,2.0,Weather,1.0,resilience
O1552,B14,S25,2023-02-01 00:00:00,2023-02-03,0.0,,0.0,resilience
O1553,B46,S25,2023-12-03 00:00:00,2023-12-07,2.0,Strike,1.0,resilience
O1554,B28,S18,2023-01-24 00:00:00,2023-02-05,3.0,Shortage,1.0,resilience
O1555,B11,S23,2023-05-27 00:00:00,2023-06-11,7.0,Strike,1.0,resilience
O1556,B35,S28,2023-11-14 00:00:00,2023-12-02,10.0,Shortage,1.0,resilience
O1557,B23,S8,2023-06-11 00:00:00,2023-06-14,0.0,,0.0,resilience
O1558,B48,S26,2023-12-17 00:00:00,2023-12-28,2.0,Shortage,1.0,resilience
O1559,B10,S6,2023-02-16 00:00:00,2023-02-26,5.0,Shortage,1.0,resilience
O1560,B23,S7,2023-09-13 00:00:00,2023-09-23,3.0,Customs,1.0,resilience
O1561,B10,S7,2023-05-13 00:00:00,2023-05-15,0.0,,0.0,resilience
O1562,B16,S29,2023-03-04 00:00:00,2023-03-14,2.0,Customs,1.0,resilience
O1563,B15,S4,2023-06-04 00:00:00,2023-06-19,10.0,Shortage,1.0,resilience
O1564,B3,S6,2023-10-16 00:00:00,2023-10-24,0.0,,0.0,resilience
O1565,B37,S19,2023-01-06 00:00:00,2023-01-10,0.0,,0.0,resilience
O1566,B14,S22,2023-09-24 00:00:00,2023-10-03,0.0,,0.0,resilience
O1567,B29,S25,2023-12-14 00:00:00,2023-12-15,0.0,,0.0,resilience
O1568,B36,S28,2023-05-11 00:00:00,2023-05-15,0.0,,0.0,resilience
O1569,B26,S23,2023-09-26 00:00:00,2023-09-29,0.0,,0.0,resilience
O1570,B39,S11,2023-06-29 00:00:00,2023-07-04,2.0,Shortage,1.0,resilience
O1571,B20,S21,2023-09-13 00:00:00,2023-09-19,3.0,Shortage,1.0,resilience
O1572,B33,S12,2023-02-26 00:00:00,2023-03-08,5.0,Shortage,1.0,resilience
O1573,B31,S3,2023-03-25 00:00:00,2023-04-03,5.0,Strike,1.0,resilience
O1574,B27,S6,2023-04-11 00:00:00,2023-04-16,0.0,,0.0,resilience
O1575,B41,S22,2023-06-01 00:00:00,2023-06-05,2.0,Customs,1.0,resilience
O1576,B24,S19,2023-11-29 00:00:00,2023-12-01,0.0,,0.0,resilience
O1577,B12,S11,2023-06-07 00:00:00,2023-06-16,7.0,Shortage,1.0,resilience
O1578,B9,S20,2023-07-11 00:00:00,2023-07-17,0.0,,0.0,resilience
O1579,B33,S27,2023-09-22 00:00:00,2023-10-01,5.0,Strike,1.0,resilience
O1580,B49,S3,2023-03-22 00:00:00,2023-03-25,1.0,Customs,1.0,resilience
O1581,B15,S14,2023-09-11 00:00:00,2023-09-25,10.0,Weather,1.0,resilience
O1582,B11,S14,2023-04-09 00:00:00,2023-04-18,0.0,,0.0,resilience
O1583,B22,S29,2023-09-20 00:00:00,2023-09-29,5.0,Weather,1.0,resilience
O1584,B9,S29,2023-09-20 00:00:00,2023-09-29,0.0,,0.0,resilience
O1585,B16,S7,2023-04-17 00:00:00,2023-04-22,0.0,,0.0,resilience
O1586,B41,S19,2023-02-12 00:00:00,2023-02-13,0.0,,0.0,resilience
O1587,B6,S9,2023-10-02 00:00:00,2023-10-07,0.0,,0.0,resilience
O1588,B28,S8,2023-04-13 00:00:00,2023-04-22,0.0,,0.0,resilience
O1589,B27,S15,2023-12-27 00:00:00,2024-01-03,5.0,Weather,1.0,resilience
O1590,B13,S10,2023-11-06 00:00:00,2023-11-15,5.0,Strike,1.0,resilience
O1591,B46,S24,2023-08-10 00:00:00,2023-08-18,5.0,Shortage,1.0,resilience
O1592,B29,S16,2023-11-05 00:00:00,2023-11-08,2.0,Weather,1.0,resilience
O1593,B4,S13,2023-05-07 00:00:00,2023-05-10,0.0,,0.0,resilience
O1594,B29,S19,2023-08-23 00:00:00,2023-08-27,0.0,,0.0,resilience
O1595,B44,S26,2023-06-28 00:00:00,2023-07-04,0.0,,0.0,resilience
O1596,B23,S4,2023-03-05 00:00:00,2023-03-13,1.0,Weather,1.0,resilience
O1597,B49,S7,2023-04-29 00:00:00,2023-05-03,0.0,,0.0,resilience
O1598,B3,S26,2023-07-12 00:00:00,2023-07-20,5.0,Weather,1.0,resilience
O1599,B33,S5,2023-03-06 00:00:00,2023-03-16,2.0,Weather,1.0,resilience
O1600,B34,S13,2023-09-15 00:00:00,2023-09-25,2.0,Strike,1.0,resilience
O1601,B39,S29,2023-01-09 00:00:00,2023-01-14,3.0,Shortage,1.0,resilience
O1602,B39,S28,2023-06-06 00:00:00,2023-06-20,7.0,Shortage,1.0,resilience
O1603,B18,S26,2023-04-04 00:00:00,2023-04-21,10.0,Strike,1.0,resilience
O1604,B48,S24,2023-01-16 00:00:00,2023-01-21,2.0,Customs,1.0,resilience
O1605,B30,S12,2023-08-19 00:00:00,2023-09-01,7.0,Strike,1.0,resilience
O1606,B4,S7,2023-03-28 00:00:00,2023-04-07,7.0,Weather,1.0,resilience
O1607,B31,S7,2023-05-14 00:00:00,2023-05-17,0.0,,0.0,resilience
O1608,B35,S3,2023-07-04 00:00:00,2023-07-13,0.0,,0.0,resilience
O1609,B47,S18,2023-03-06 00:00:00,2023-03-10,1.0,Weather,1.0,resilience
O1610,B48,S28,2023-08-11 00:00:00,2023-08-12,0.0,,0.0,resilience
O1611,B19,S23,2023-09-07 00:00:00,2023-09-22,10.0,Customs,1.0,resilience
O1612,B27,S28,2023-08-21 00:00:00,2023-08-25,0.0,,0.0,resilience
O1613,B30,S23,2023-03-22 00:00:00,2023-04-03,5.0,Customs,1.0,resilience
O1614,B21,S10,2023-06-02 00:00:00,2023-06-10,0.0,,0.0,resilience
O1615,B49,S24,2023-05-20 00:00:00,2023-05-27,1.0,Strike,1.0,resilience
O1616,B14,S5,2023-11-13 00:00:00,2023-11-19,2.0,Strike,1.0,resilience
O1617,B23,S4,2023-03-08 00:00:00,2023-03-13,0.0,,0.0,resilience
O1618,B41,S4,2023-01-16 00:00:00,2023-01-23,1.0,Customs,1.0,resilience
O1619,B34,S9,2023-08-05 00:00:00,2023-08-08,1.0,Customs,1.0,resilience
O1620,B7,S5,2023-09-01 00:00:00,2023-09-11,2.0,Customs,1.0,resilience
