shipment_id,origin,destination,dispatch_date,delivery_date,delay_days,disruption_type,risk_score,source,lead_time_days,delay_severity,month,weekday,quarter,year,route_risk_score
O1208,B45,S1,2023-02-26 00:00:00,2023-03-04,0.0,,0.0,resilience,6.0,Moderate,2,6,1,2023,1.0
O1209,B7,S26,2023-11-04 00:00:00,2023-11-07,0.0,,0.0,resilience,3.0,Moderate,11,5,4,2023,1.0
O1210,B18,S5,2023-03-14 00:00:00,2023-03-25,3.0,Weather,1.0,resilience,11.0,Severe,3,1,1,2023,1.0
O1211,B30,S9,2023-12-30 00:00:00,2024-01-08,0.0,,0.0,resilience,9.0,Severe,12,5,4,2023,1.0
O1212,B31,S3,2023-04-04 00:00:00,2023-04-07,0.0,,0.0,resilience,3.0,Moderate,4,1,2,2023,1.0
O1213,B18,S20,2023-08-09 00:00:00,2023-08-13,2.0,Customs,1.0,resilience,4.0,Moderate,8,2,3,2023,1.0
O1214,B40,S3,2023-07-14 00:00:00,2023-07-26,3.0,Customs,1.0,resilience,12.0,Severe,7,4,3,2023,1.0
O1215,B30,S5,2023-03-07 00:00:00,2023-03-17,7.0,Shortage,1.0,resilience,10.0,Severe,3,1,1,2023,1.0
O1216,B44,S29,2023-03-16 00:00:00,2023-03-21,1.0,Shortage,1.0,resilience,5.0,Moderate,3,3,1,2023,1.0
O1217,B13,S17,2023-06-14 00:00:00,2023-06-25,3.0,Shortage,1.0,resilience,11.0,Severe,6,2,2,2023,1.0
O1218,B27,S27,2023-06-19 00:00:00,2023-06-23,0.0,,0.0,resilience,4.0,Moderate,6,0,2,2023,1.0
O1219,B3,S15,2023-04-02 00:00:00,2023-04-04,0.0,,0.0,resilience,2.0,Minor,4,6,2,2023,1.0
O1220,B50,S28,2023-06-29 00:00:00,2023-07-11,3.0,Strike,1.0,resilience,12.0,Severe,6,3,2,2023,1.0
O1221,B1,S3,2023-09-29 00:00:00,2023-10-02,0.0,,0.0,resilience,3.0,Moderate,9,4,3,2023,1.0
O1222,B25,S25,2023-03-15 00:00:00,2023-03-25,1.0,Weather,1.0,resilience,10.0,Severe,3,2,1,2023,1.0
O1223,B42,S13,2023-09-06 00:00:00,2023-09-09,2.0,Strike,1.0,resilience,3.0,Moderate,9,2,3,2023,1.0
O1224,B9,S1,2023-03-21 00:00:00,2023-04-01,2.0,Customs,1.0,resilience,11.0,Severe,3,1,1,2023,1.0
O1225,B47,S19,2023-06-10 00:00:00,2023-06-11,0.0,,0.0,resilience,1.0,Minor,6,5,2,2023,1.0
O1226,B18,S26,2023-11-24 00:00:00,2023-12-01,3.0,Customs,1.0,resilience,7.0,Moderate,11,4,4,2023,1.0
O1227,B28,S21,2023-04-09 00:00:00,2023-04-12,2.0,Strike,1.0,resilience,3.0,Moderate,4,6,2,2023,1.0
O1228,B13,S22,2023-04-13 00:00:00,2023-04-24,3.0,Strike,1.0,resilience,11.0,Severe,4,3,2,2023,1.0
O1229,B39,S20,2023-05-14 00:00:00,2023-05-15,0.0,,0.0,resilience,1.0,Minor,5,6,2,2023,1.0
O1230,B17,S24,2023-04-15 00:00:00,2023-04-18,1.0,Shortage,1.0,resilience,3.0,Moderate,4,5,2,2023,1.0
O1231,B13,S11,2023-01-23 00:00:00,2023-01-28,0.0,,0.0,resilience,5.0,Moderate,1,0,1,2023,1.0
O1232,B2,S7,2023-03-26 00:00:00,2023-04-10,10.0,Customs,1.0,resilience,15.0,Severe,3,6,1,2023,1.0
O1233,B28,S7,2023-10-09 00:00:00,2023-10-11,0.0,,0.0,resilience,2.0,Minor,10,0,4,2023,1.0
O1234,B40,S25,2023-12-06 00:00:00,2023-12-08,0.0,,0.0,resilience,2.0,Minor,12,2,4,2023,1.0
O1235,B17,S23,2024-01-04 00:00:00,2024-01-08,2.0,Strike,1.0,resilience,4.0,Moderate,1,3,1,2024,1.0
O1236,B19,S24,2023-11-28 00:00:00,2023-12-07,0.0,,0.0,resilience,9.0,Severe,11,1,4,2023,1.0
O1237,B46,S9,2023-05-13 00:00:00,2023-05-19,0.0,,0.0,resilience,6.0,Moderate,5,5,2,2023,1.0
O1238,B48,S23,2023-12-11 00:00:00,2023-12-12,0.0,,0.0,resilience,1.0,Minor,12,0,4,2023,1.0
O1239,B25,S18,2023-11-09 00:00:00,2023-11-17,0.0,,0.0,resilience,8.0,Severe,11,3,4,2023,1.0
O1240,B32,S12,2023-04-03 00:00:00,2023-04-08,0.0,,0.0,resilience,5.0,Moderate,4,0,2,2023,1.0
O1241,B6,S10,2023-08-05 00:00:00,2023-08-14,0.0,,0.0,resilience,9.0,Severe,8,5,3,2023,1.0
O1242,B46,S26,2023-05-26 00:00:00,2023-06-03,0.0,,0.0,resilience,8.0,Severe,5,4,2,2023,1.0
O1243,B17,S1,2023-03-10 00:00:00,2023-03-16,0.0,,0.0,resilience,6.0,Moderate,3,4,1,2023,1.0
O1244,B44,S15,2023-03-18 00:00:00,2023-03-25,3.0,Weather,1.0,resilience,7.0,Moderate,3,5,1,2023,1.0
O1245,B46,S29,2023-07-21 00:00:00,2023-07-22,0.0,,0.0,resilience,1.0,Minor,7,4,3,2023,1.0
O1246,B26,S24,2023-05-26 00:00:00,2023-06-12,10.0,Customs,1.0,resilience,17.0,Severe,5,4,2,2023,1.0
O1247,B17,S18,2023-11-14 00:00:00,2023-11-23,3.0,Shortage,1.0,resilience,9.0,Severe,11,1,4,2023,1.0
O1248,B11,S21,2023-04-05 00:00:00,2023-04-09,0.0,,0.0,resilience,4.0,Moderate,4,2,2,2023,1.0
O1249,B28,S10,2023-11-05 00:00:00,2023-11-07,0.0,,0.0,resilience,2.0,Minor,11,6,4,2023,1.0
O1250,B49,S29,2023-08-14 00:00:00,2023-08-19,0.0,,0.0,resilience,5.0,Moderate,8,0,3,2023,1.0
O1251,B37,S24,2023-10-21 00:00:00,2023-11-06,10.0,Weather,1.0,resilience,16.0,Severe,10,5,4,2023,1.0
O1252,B1,S23,2023-04-14 00:00:00,2023-04-16,1.0,Weather,1.0,resilience,2.0,Minor,4,4,2,2023,1.0
O1253,B19,S25,2023-09-28 00:00:00,2023-10-08,1.0,Shortage,1.0,resilience,10.0,Severe,9,3,3,2023,1.0
O1254,B21,S19,2023-12-22 00:00:00,2024-01-05,5.0,Weather,1.0,resilience,14.0,Severe,12,4,4,2023,1.0
O1255,B35,S29,2023-04-21 00:00:00,2023-04-27,0.0,,0.0,resilience,6.0,Moderate,4,4,2,2023,1.0
O1256,B46,S23,2023-11-30 00:00:00,2023-12-02,0.0,,0.0,resilience,2.0,Minor,11,3,4,2023,1.0
O1257,B20,S24,2023-09-25 00:00:00,2023-10-02,5.0,Customs,1.0,resilience,7.0,Moderate,9,0,3,2023,1.0
O1258,B8,S10,2023-01-06 00:00:00,2023-01-13,0.0,,0.0,resilience,7.0,Moderate,1,4,1,2023,1.0
O1259,B45,S29,2023-03-28 00:00:00,2023-04-06,0.0,,0.0,resilience,9.0,Severe,3,1,1,2023,1.0
O1260,B35,S25,2023-10-10 00:00:00,2023-10-16,3.0,Customs,1.0,resilience,6.0,Moderate,10,1,4,2023,1.0
O1261,B23,S30,2023-11-26 00:00:00,2023-12-04,0.0,,0.0,resilience,8.0,Severe,11,6,4,2023,1.0
O1262,B34,S10,2023-11-03 00:00:00,2023-11-19,7.0,Customs,1.0,resilience,16.0,Severe,11,4,4,2023,1.0
O1263,B22,S27,2023-04-29 00:00:00,2023-05-09,3.0,Customs,1.0,resilience,10.0,Severe,4,5,2,2023,1.0
O1264,B22,S25,2023-08-12 00:00:00,2023-08-21,2.0,Shortage,1.0,resilience,9.0,Severe,8,5,3,2023,1.0
O1265,B36,S6,2023-06-04 00:00:00,2023-06-07,0.0,,0.0,resilience,3.0,Moderate,6,6,2,2023,1.0
O1266,B32,S27,2023-06-04 00:00:00,2023-06-09,0.0,,0.0,resilience,5.0,Moderate,6,6,2,2023,1.0
O1267,B32,S13,2023-01-13 00:00:00,2023-01-20,0.0,,0.0,resilience,7.0,Moderate,1,4,1,2023,1.0
O1268,B13,S22,2023-05-16 00:00:00,2023-05-21,0.0,,0.0,resilience,5.0,Moderate,5,1,2,2023,1.0
O1269,B39,S24,2023-11-04 00:00:00,2023-11-21,10.0,Weather,1.0,resilience,17.0,Severe,11,5,4,2023,1.0
O1270,B6,S30,2023-10-22 00:00:00,2023-10-25,0.0,,0.0,resilience,3.0,Moderate,10,6,4,2023,1.0
O1271,B20,S7,2023-10-30 00:00:00,2023-11-01,0.0,,0.0,resilience,2.0,Minor,10,0,4,2023,1.0
O1272,B3,S29,2023-08-20 00:00:00,2023-08-25,0.0,,0.0,resilience,5.0,Moderate,8,6,3,2023,1.0
O1273,B18,S30,2023-10-01 00:00:00,2023-10-10,0.0,,0.0,resilience,9.0,Severe,10,6,4,2023,1.0
O1274,B22,S23,2023-02-16 00:00:00,2023-03-02,10.0,Strike,1.0,resilience,14.0,Severe,2,3,1,2023,1.0
O1275,B38,S22,2023-12-13 00:00:00,2023-12-19,2.0,Customs,1.0,resilience,6.0,Moderate,12,2,4,2023,1.0
O1276,B9,S8,2023-11-25 00:00:00,2023-12-01,0.0,,0.0,resilience,6.0,Moderate,11,5,4,2023,1.0
O1277,B36,S24,2023-11-02 00:00:00,2023-11-07,0.0,,0.0,resilience,5.0,Moderate,11,3,4,2023,1.0
O1278,B29,S16,2023-12-31 00:00:00,2024-01-10,1.0,Strike,1.0,resilience,10.0,Severe,12,6,4,2023,1.0
O1279,B10,S26,2023-01-25 00:00:00,2023-02-05,2.0,Strike,1.0,resilience,11.0,Severe,1,2,1,2023,1.0
O1280,B42,S30,2023-04-18 00:00:00,2023-05-04,10.0,Shortage,1.0,resilience,16.0,Severe,4,1,2,2023,1.0
O1281,B17,S29,2023-12-03 00:00:00,2023-12-09,3.0,Shortage,1.0,resilience,6.0,Moderate,12,6,4,2023,1.0
O1282,B8,S2,2023-11-02 00:00:00,2023-11-07,2.0,Weather,1.0,resilience,5.0,Moderate,11,3,4,2023,1.0
O1283,B48,S9,2023-05-01 00:00:00,2023-05-12,5.0,Strike,1.0,resilience,11.0,Severe,5,0,2,2023,1.0
O1284,B7,S14,2023-05-06 00:00:00,2023-05-15,0.0,,0.0,resilience,9.0,Severe,5,5,2,2023,1.0
O1285,B2,S20,2023-10-11 00:00:00,2023-10-22,3.0,Weather,1.0,resilience,11.0,Severe,10,2,4,2023,1.0
O1286,B47,S6,2023-10-20 00:00:00,2023-10-28,0.0,,0.0,resilience,8.0,Severe,10,4,4,2023,1.0
O1287,B40,S19,2023-07-25 00:00:00,2023-07-28,0.0,,0.0,resilience,3.0,Moderate,7,1,3,2023,1.0
O1288,B47,S7,2023-02-21 00:00:00,2023-02-25,0.0,,0.0,resilience,4.0,Moderate,2,1,1,2023,1.0
O1289,B6,S22,2023-09-30 00:00:00,2023-10-05,0.0,,0.0,resilience,5.0,Moderate,9,5,3,2023,1.0
O1290,B8,S17,2023-11-24 00:00:00,2023-11-29,2.0,Customs,1.0,resilience,5.0,Moderate,11,4,4,2023,1.0
O1291,B17,S29,2023-10-05 00:00:00,2023-10-12,5.0,Shortage,1.0,resilience,7.0,Moderate,10,3,4,2023,1.0
O1292,B42,S17,2023-05-24 00:00:00,2023-06-02,2.0,Customs,1.0,resilience,9.0,Severe,5,2,2,2023,1.0
O1293,B12,S16,2023-10-06 00:00:00,2023-10-09,0.0,,0.0,resilience,3.0,Moderate,10,4,4,2023,1.0
O1294,B30,S12,2023-10-19 00:00:00,2023-10-23,0.0,,0.0,resilience,4.0,Moderate,10,3,4,2023,1.0
O1295,B24,S16,2023-12-02 00:00:00,2023-12-05,0.0,,0.0,resilience,3.0,Moderate,12,5,4,2023,1.0
O1296,B6,S9,2023-02-22 00:00:00,2023-02-27,1.0,Shortage,1.0,resilience,5.0,Moderate,2,2,1,2023,1.0
O1297,B2,S28,2023-01-30 00:00:00,2023-02-07,0.0,,0.0,resilience,8.0,Severe,1,0,1,2023,1.0
O1298,B19,S25,2023-06-08 00:00:00,2023-06-17,0.0,,0.0,resilience,9.0,Severe,6,3,2,2023,1.0
O1299,B41,S30,2023-08-31 00:00:00,2023-09-15,7.0,Shortage,1.0,resilience,15.0,Severe,8,3,3,2023,1.0
O1300,B18,S15,2023-06-06 00:00:00,2023-06-15,0.0,,0.0,resilience,9.0,Severe,6,1,2,2023,1.0
O1301,B27,S8,2023-10-22 00:00:00,2023-11-02,2.0,Customs,1.0,resilience,11.0,Severe,10,6,4,2023,1.0
O1302,B7,S4,2023-05-20 00:00:00,2023-05-26,0.0,,0.0,resilience,6.0,Moderate,5,5,2,2023,1.0
O1303,B5,S18,2023-05-27 00:00:00,2023-05-28,0.0,,0.0,resilience,1.0,Minor,5,5,2,2023,1.0
O1304,B42,S20,2023-04-17 00:00:00,2023-04-24,1.0,Weather,1.0,resilience,7.0,Moderate,4,0,2,2023,1.0
O1305,B20,S25,2023-06-10 00:00:00,2023-06-15,1.0,Customs,1.0,resilience,5.0,Moderate,6,5,2,2023,1.0
O1306,B31,S12,2023-05-27 00:00:00,2023-06-05,0.0,,0.0,resilience,9.0,Severe,5,5,2,2023,1.0
O1307,B33,S25,2023-01-03 00:00:00,2023-01-08,0.0,,0.0,resilience,5.0,Moderate,1,1,1,2023,1.0
O1308,B15,S6,2023-03-19 00:00:00,2023-03-22,1.0,Customs,1.0,resilience,3.0,Moderate,3,6,1,2023,1.0
O1309,B45,S18,2023-05-13 00:00:00,2023-05-18,0.0,,0.0,resilience,5.0,Moderate,5,5,2,2023,1.0
O1310,B2,S28,2023-04-04 00:00:00,2023-04-12,0.0,,0.0,resilience,8.0,Severe,4,1,2,2023,1.0
O1311,B48,S13,2023-12-13 00:00:00,2023-12-22,0.0,,0.0,resilience,9.0,Severe,12,2,4,2023,1.0
O1312,B35,S4,2023-12-19 00:00:00,2023-12-20,0.0,,0.0,resilience,1.0,Minor,12,1,4,2023,1.0
O1313,B31,S22,2023-09-24 00:00:00,2023-09-27,0.0,,0.0,resilience,3.0,Moderate,9,6,3,2023,1.0
O1314,B42,S26,2023-12-21 00:00:00,2023-12-27,2.0,Shortage,1.0,resilience,6.0,Moderate,12,3,4,2023,1.0
O1315,B4,S3,2023-04-20 00:00:00,2023-05-01,5.0,Customs,1.0,resilience,11.0,Severe,4,3,2,2023,1.0
O1316,B15,S24,2023-03-18 00:00:00,2023-03-29,3.0,Strike,1.0,resilience,11.0,Severe,3,5,1,2023,1.0
O1317,B46,S24,2023-02-10 00:00:00,2023-02-16,0.0,,0.0,resilience,6.0,Moderate,2,4,1,2023,1.0
O1318,B45,S24,2023-06-09 00:00:00,2023-06-11,0.0,,0.0,resilience,2.0,Minor,6,4,2,2023,1.0
O1319,B28,S6,2023-03-16 00:00:00,2023-03-26,2.0,Shortage,1.0,resilience,10.0,Severe,3,3,1,2023,1.0
O1320,B46,S4,2023-11-09 00:00:00,2023-11-12,0.0,,0.0,resilience,3.0,Moderate,11,3,4,2023,1.0
O1321,B20,S7,2023-09-02 00:00:00,2023-09-08,0.0,,0.0,resilience,6.0,Moderate,9,5,3,2023,1.0
O1322,B6,S4,2023-10-28 00:00:00,2023-11-03,0.0,,0.0,resilience,6.0,Moderate,10,5,4,2023,1.0
O1323,B42,S21,2023-02-09 00:00:00,2023-02-13,1.0,Shortage,1.0,resilience,4.0,Moderate,2,3,1,2023,1.0
O1324,B12,S16,2023-03-27 00:00:00,2023-04-06,1.0,Shortage,1.0,resilience,10.0,Severe,3,0,1,2023,1.0
O1325,B17,S7,2023-09-23 00:00:00,2023-09-27,0.0,,0.0,resilience,4.0,Moderate,9,5,3,2023,1.0
O1326,B25,S24,2023-11-10 00:00:00,2023-11-20,7.0,Weather,1.0,resilience,10.0,Severe,11,4,4,2023,1.0
O1327,B26,S19,2023-06-24 00:00:00,2023-06-28,3.0,Shortage,1.0,resilience,4.0,Moderate,6,5,2,2023,1.0
O1328,B11,S8,2023-06-25 00:00:00,2023-07-02,5.0,Weather,1.0,resilience,7.0,Moderate,6,6,2,2023,1.0
O1329,B3,S15,2023-12-31 00:00:00,2024-01-07,1.0,Weather,1.0,resilience,7.0,Moderate,12,6,4,2023,1.0
O1330,B4,S30,2023-02-18 00:00:00,2023-02-24,0.0,,0.0,resilience,6.0,Moderate,2,5,1,2023,1.0
O1331,B1,S16,2023-05-22 00:00:00,2023-05-26,3.0,Customs,1.0,resilience,4.0,Moderate,5,0,2,2023,1.0
O1332,B40,S16,2023-04-30 00:00:00,2023-05-12,3.0,Strike,1.0,resilience,12.0,Severe,4,6,2,2023,1.0
O1333,B41,S28,2023-10-08 00:00:00,2023-10-11,0.0,,0.0,resilience,3.0,Moderate,10,6,4,2023,1.0
O1334,B12,S16,2023-08-03 00:00:00,2023-08-08,3.0,Strike,1.0,resilience,5.0,Moderate,8,3,3,2023,1.0
O1335,B29,S18,2023-08-10 00:00:00,2023-08-18,0.0,,0.0,resilience,8.0,Severe,8,3,3,2023,1.0
O1336,B3,S13,2023-01-29 00:00:00,2023-02-06,1.0,Shortage,1.0,resilience,8.0,Severe,1,6,1,2023,1.0
O1337,B23,S5,2023-01-11 00:00:00,2023-01-13,0.0,,0.0,resilience,2.0,Minor,1,2,1,2023,1.0
O1338,B8,S9,2023-10-01 00:00:00,2023-10-05,1.0,Strike,1.0,resilience,4.0,Moderate,10,6,4,2023,1.0
O1339,B50,S26,2023-01-14 00:00:00,2023-01-15,0.0,,0.0,resilience,1.0,Minor,1,5,1,2023,1.0
O1340,B5,S24,2023-05-03 00:00:00,2023-05-11,0.0,,0.0,resilience,8.0,Severe,5,2,2,2023,1.0
O1341,B22,S6,2023-05-09 00:00:00,2023-05-18,3.0,Customs,1.0,resilience,9.0,Severe,5,1,2,2023,1.0
O1342,B7,S11,2023-06-22 00:00:00,2023-06-26,3.0,Customs,1.0,resilience,4.0,Moderate,6,3,2,2023,1.0
O1343,B33,S21,2023-03-14 00:00:00,2023-03-17,2.0,Strike,1.0,resilience,3.0,Moderate,3,1,1,2023,1.0
O1344,B38,S27,2023-06-03 00:00:00,2023-06-07,2.0,Customs,1.0,resilience,4.0,Moderate,6,5,2,2023,1.0
O1345,B49,S5,2023-07-31 00:00:00,2023-08-06,1.0,Strike,1.0,resilience,6.0,Moderate,7,0,3,2023,1.0
O1346,B25,S25,2023-02-22 00:00:00,2023-02-27,1.0,Strike,1.0,resilience,5.0,Moderate,2,2,1,2023,1.0
O1347,B45,S17,2023-06-06 00:00:00,2023-06-13,0.0,,0.0,resilience,7.0,Moderate,6,1,2,2023,1.0
O1348,B32,S25,2023-12-14 00:00:00,2023-12-21,1.0,Shortage,1.0,resilience,7.0,Moderate,12,3,4,2023,1.0
O1349,B8,S1,2023-10-21 00:00:00,2023-10-27,0.0,,0.0,resilience,6.0,Moderate,10,5,4,2023,1.0
O1350,B43,S23,2023-03-11 00:00:00,2023-03-25,7.0,Weather,1.0,resilience,14.0,Severe,3,5,1,2023,1.0
O1351,B9,S6,2023-02-21 00:00:00,2023-02-26,0.0,,0.0,resilience,5.0,Moderate,2,1,1,2023,1.0
O1352,B24,S25,2023-06-05 00:00:00,2023-06-10,0.0,,0.0,resilience,5.0,Moderate,6,0,2,2023,1.0
O1353,B48,S19,2023-01-20 00:00:00,2023-01-21,0.0,,0.0,resilience,1.0,Minor,1,4,1,2023,1.0
O1354,B19,S30,2023-04-13 00:00:00,2023-04-18,2.0,Shortage,1.0,resilience,5.0,Moderate,4,3,2,2023,1.0
O1355,B5,S21,2023-03-03 00:00:00,2023-03-19,10.0,Strike,1.0,resilience,16.0,Severe,3,4,1,2023,1.0
O1356,B4,S26,2023-06-19 00:00:00,2023-06-22,0.0,,0.0,resilience,3.0,Moderate,6,0,2,2023,1.0
O1357,B15,S30,2023-07-23 00:00:00,2023-08-02,3.0,Customs,1.0,resilience,10.0,Severe,7,6,3,2023,1.0
O1358,B8,S24,2023-12-12 00:00:00,2023-12-13,0.0,,0.0,resilience,1.0,Minor,12,1,4,2023,1.0
O1359,B44,S26,2023-05-27 00:00:00,2023-06-06,2.0,Shortage,1.0,resilience,10.0,Severe,5,5,2,2023,1.0
O1360,B27,S22,2023-06-17 00:00:00,2023-06-28,5.0,Weather,1.0,resilience,11.0,Severe,6,5,2,2023,1.0
O1361,B22,S26,2023-09-03 00:00:00,2023-09-11,1.0,Weather,1.0,resilience,8.0,Severe,9,6,3,2023,1.0
O1362,B34,S3,2023-03-11 00:00:00,2023-03-15,0.0,,0.0,resilience,4.0,Moderate,3,5,1,2023,1.0
O1363,B47,S28,2023-06-27 00:00:00,2023-07-04,3.0,Strike,1.0,resilience,7.0,Moderate,6,1,2,2023,1.0
O1364,B21,S4,2023-02-20 00:00:00,2023-02-27,0.0,,0.0,resilience,7.0,Moderate,2,0,1,2023,1.0
O1365,B32,S10,2023-04-22 00:00:00,2023-04-26,0.0,,0.0,resilience,4.0,Moderate,4,5,2,2023,1.0
O1366,B30,S29,2023-08-18 00:00:00,2023-08-31,7.0,Shortage,1.0,resilience,13.0,Severe,8,4,3,2023,1.0
O1367,B49,S27,2023-06-14 00:00:00,2023-06-21,0.0,,0.0,resilience,7.0,Moderate,6,2,2,2023,1.0
O1368,B24,S1,2023-05-03 00:00:00,2023-05-09,0.0,,0.0,resilience,6.0,Moderate,5,2,2,2023,1.0
O1369,B1,S7,2023-05-30 00:00:00,2023-06-03,0.0,,0.0,resilience,4.0,Moderate,5,1,2,2023,1.0
O1370,B4,S23,2023-06-02 00:00:00,2023-06-04,0.0,,0.0,resilience,2.0,Minor,6,4,2,2023,1.0
O1371,B23,S17,2023-10-23 00:00:00,2023-10-24,0.0,,0.0,resilience,1.0,Minor,10,0,4,2023,1.0
O1372,B14,S13,2023-05-26 00:00:00,2023-06-04,5.0,Weather,1.0,resilience,9.0,Severe,5,4,2,2023,1.0
O1373,B43,S26,2023-06-13 00:00:00,2023-06-14,0.0,,0.0,resilience,1.0,Minor,6,1,2,2023,1.0
O1374,B9,S24,2023-01-14 00:00:00,2023-01-21,5.0,Customs,1.0,resilience,7.0,Moderate,1,5,1,2023,1.0
O1375,B34,S21,2023-05-19 00:00:00,2023-05-29,3.0,Customs,1.0,resilience,10.0,Severe,5,4,2,2023,1.0
O1376,B16,S27,2023-03-22 00:00:00,2023-03-28,0.0,,0.0,resilience,6.0,Moderate,3,2,1,2023,1.0
O1377,B36,S3,2023-03-21 00:00:00,2023-03-22,0.0,,0.0,resilience,1.0,Minor,3,1,1,2023,1.0
O1378,B48,S10,2023-09-14 00:00:00,2023-09-27,5.0,Strike,1.0,resilience,13.0,Severe,9,3,3,2023,1.0
O1379,B29,S1,2023-09-18 00:00:00,2023-09-26,0.0,,0.0,resilience,8.0,Severe,9,0,3,2023,1.0
O1380,B50,S7,2023-11-20 00:00:00,2023-11-25,0.0,,0.0,resilience,5.0,Moderate,11,0,4,2023,1.0
O1381,B47,S30,2023-10-21 00:00:00,2023-11-02,3.0,Strike,1.0,resilience,12.0,Severe,10,5,4,2023,1.0
O1382,B35,S17,2023-09-22 00:00:00,2023-10-07,10.0,Strike,1.0,resilience,15.0,Severe,9,4,3,2023,1.0
O1383,B37,S30,2023-03-27 00:00:00,2023-03-30,1.0,Customs,1.0,resilience,3.0,Moderate,3,0,1,2023,1.0
O1384,B16,S17,2023-05-28 00:00:00,2023-06-11,5.0,Shortage,1.0,resilience,14.0,Severe,5,6,2,2023,1.0
O1385,B34,S8,2023-11-22 00:00:00,2023-11-24,0.0,,0.0,resilience,2.0,Minor,11,2,4,2023,1.0
O1386,B34,S14,2023-02-15 00:00:00,2023-02-16,0.0,,0.0,resilience,1.0,Minor,2,2,1,2023,1.0
O1387,B17,S6,2023-05-08 00:00:00,2023-05-11,1.0,Weather,1.0,resilience,3.0,Moderate,5,0,2,2023,1.0
O1388,B41,S16,2023-06-20 00:00:00,2023-06-22,0.0,,0.0,resilience,2.0,Minor,6,1,2,2023,1.0
O1389,B42,S1,2023-09-02 00:00:00,2023-09-05,0.0,,0.0,resilience,3.0,Moderate,9,5,3,2023,1.0
O1390,B42,S17,2023-10-10 00:00:00,2023-10-15,0.0,,0.0,resilience,5.0,Moderate,10,1,4,2023,1.0
O1391,B24,S2,2023-07-08 00:00:00,2023-07-16,0.0,,0.0,resilience,8.0,Severe,7,5,3,2023,1.0
O1392,B20,S19,2023-10-30 00:00:00,2023-11-09,5.0,Strike,1.0,resilience,10.0,Severe,10,0,4,2023,1.0
O1393,B22,S3,2023-01-20 00:00:00,2023-01-29,1.0,Shortage,1.0,resilience,9.0,Severe,1,4,1,2023,1.0
O1394,B29,S16,2023-03-13 00:00:00,2023-04-01,10.0,Shortage,1.0,resilience,19.0,Severe,3,0,1,2023,1.0
O1395,B12,S24,2023-08-09 00:00:00,2023-08-12,0.0,,0.0,resilience,3.0,Moderate,8,2,3,2023,1.0
O1396,B49,S27,2023-04-15 00:00:00,2023-04-21,0.0,,0.0,resilience,6.0,Moderate,4,5,2,2023,1.0
O1397,B43,S11,2023-02-12 00:00:00,2023-02-14,0.0,,0.0,resilience,2.0,Minor,2,6,1,2023,1.0
O1398,B45,S21,2023-10-17 00:00:00,2023-10-21,0.0,,0.0,resilience,4.0,Moderate,10,1,4,2023,1.0
O1399,B5,S18,2023-06-18 00:00:00,2023-06-22,0.0,,0.0,resilience,4.0,Moderate,6,6,2,2023,1.0
O1400,B16,S16,2023-04-22 00:00:00,2023-05-01,1.0,Strike,1.0,resilience,9.0,Severe,4,5,2,2023,1.0
O1401,B48,S16,2023-02-09 00:00:00,2023-02-14,3.0,Weather,1.0,resilience,5.0,Moderate,2,3,1,2023,1.0
O1402,B41,S27,2023-08-22 00:00:00,2023-08-27,0.0,,0.0,resilience,5.0,Moderate,8,1,3,2023,1.0
O1403,B21,S5,2023-08-19 00:00:00,2023-08-27,0.0,,0.0,resilience,8.0,Severe,8,5,3,2023,1.0
O1404,B21,S18,2023-12-20 00:00:00,2024-01-05,7.0,Weather,1.0,resilience,16.0,Severe,12,2,4,2023,1.0
O1405,B23,S22,2023-06-14 00:00:00,2023-06-26,3.0,Weather,1.0,resilience,12.0,Severe,6,2,2,2023,1.0
O1406,B19,S3,2023-03-18 00:00:00,2023-03-27,1.0,Weather,1.0,resilience,9.0,Severe,3,5,1,2023,1.0
O1407,B43,S26,2023-05-18 00:00:00,2023-05-26,3.0,Customs,1.0,resilience,8.0,Severe,5,3,2,2023,1.0
O1408,B14,S28,2023-12-22 00:00:00,2023-12-30,0.0,,0.0,resilience,8.0,Severe,12,4,4,2023,1.0
O1409,B12,S8,2023-03-12 00:00:00,2023-03-21,5.0,Shortage,1.0,resilience,9.0,Severe,3,6,1,2023,1.0
O1410,B10,S13,2023-07-19 00:00:00,2023-08-03,10.0,Shortage,1.0,resilience,15.0,Severe,7,2,3,2023,1.0
O1411,B28,S25,2023-09-28 00:00:00,2023-10-01,0.0,,0.0,resilience,3.0,Moderate,9,3,3,2023,1.0
O1412,B29,S17,2023-02-20 00:00:00,2023-02-22,1.0,Strike,1.0,resilience,2.0,Minor,2,0,1,2023,1.0
O1413,B47,S11,2023-11-13 00:00:00,2023-11-21,3.0,Strike,1.0,resilience,8.0,Severe,11,0,4,2023,1.0
O1414,B17,S21,2023-05-12 00:00:00,2023-05-21,0.0,,0.0,resilience,9.0,Severe,5,4,2,2023,1.0
O1415,B28,S21,2023-01-09 00:00:00,2023-01-11,0.0,,0.0,resilience,2.0,Minor,1,0,1,2023,1.0
O1416,B26,S16,2023-01-30 00:00:00,2023-02-06,1.0,Weather,1.0,resilience,7.0,Moderate,1,0,1,2023,1.0
O1417,B12,S1,2023-06-10 00:00:00,2023-06-17,0.0,,0.0,resilience,7.0,Moderate,6,5,2,2023,1.0
